transaction_id,amount,transaction_time,location,device_type,transaction_type,account_age_days,num_prev_transactions,is_foreign_transaction,fraud
2140,4950.74,2025-02-20 09:55:39,home_city,android,p2p,1475,40,0,0
2141,1675.77,2025-01-11 15:25:47,home_city,android,merchant,768,21,0,0
2142,1386.12,2025-02-16 21:00:08,work_city,android,merchant,998,27,0,0
2143,15727.85,2025-01-16 20:00:46,home_city,ios,merchant,1774,48,0,0
2144,2478.45,2025-02-04 18:13:39,other_domestic,android,merchant,1582,43,0,0
2145,1016.8,2025-01-30 03:58:02,home_city,android,p2p,608,0,0,0
2146,1037.52,2025-01-16 12:28:37,work_city,android,p2p,525,14,0,0
2147,850.53,2025-03-01 13:49:35,home_city,android,p2p,999,54,0,0
2148,3824.78,2025-02-22 11:14:46,home_city,android,p2p,1333,36,0,0
2149,1350.86,2025-02-04 22:09:10,work_city,android,p2p,1766,145,0,0
2150,2001.98,2025-01-01 23:02:15,other_domestic,android,p2p,718,19,0,0
2151,1718.48,2025-01-11 05:02:43,international,web,p2p,1058,57,1,0
2152,3246.05,2025-01-14 22:57:18,home_city,android,p2p,208,11,0,0
2153,918.37,2025-02-28 20:18:57,work_city,android,p2p,1333,36,0,0
2154,764.74,2025-01-25 16:54:52,work_city,ios,upi_autopay,964,105,0,0
2155,2163.4,2025-01-03 09:09:16,home_city,android,p2p,1183,64,0,0
2156,2924.17,2025-02-05 18:14:36,other_domestic,android,merchant,422,11,0,0
2157,2359.08,2025-02-27 14:04:05,home_city,android,p2p,784,21,0,0
2158,946.18,2025-02-03 21:34:41,other_domestic,android,p2p,113,3,0,0
2159,3108.79,2025-01-27 17:04:13,work_city,ios,p2p,649,17,0,0
2160,997.16,2025-01-11 23:08:36,home_city,android,p2p,663,18,0,0
2161,1191.26,2025-02-22 10:03:41,other_domestic,ios,bill_payment,832,91,0,0
2162,849.66,2025-01-07 01:58:28,home_city,android,p2p,1784,195,0,0
2163,5120.09,2025-02-26 11:48:26,other_domestic,ios,p2p,1126,92,0,0
2164,3001.11,2025-01-14 23:56:10,other_domestic,android,merchant,1631,178,0,0
2165,2933.63,2025-01-09 15:43:16,work_city,ios,merchant,366,40,0,0
2166,4903.82,2025-01-21 16:52:21,home_city,android,merchant,1788,146,0,0
2167,17156.28,2025-01-01 15:00:28,home_city,android,p2p,1102,30,0,0
2168,460.64,2025-01-01 14:13:33,work_city,android,bill_payment,53,1,0,0
2169,1001.54,2025-01-12 01:28:21,work_city,web,p2p,1575,43,0,0
2170,1104.4,2025-02-11 09:54:57,work_city,android,p2p,279,30,0,0
2171,915.38,2025-02-18 02:04:29,home_city,android,bill_payment,1469,160,0,0
2172,763.52,2025-01-15 08:04:24,other_domestic,web,bill_payment,429,47,0,0
2173,1422.65,2025-02-08 17:16:32,other_domestic,ios,upi_autopay,1236,33,0,0
2174,683.15,2025-01-22 19:18:03,work_city,ios,merchant,1344,73,0,0
2175,2363.82,2025-01-26 05:22:00,home_city,android,bill_payment,218,11,0,0
2176,1884.39,2025-01-21 15:42:23,work_city,android,p2p,1785,0,0,0
2177,2656.65,2025-02-23 05:26:07,home_city,web,bill_payment,1618,88,0,0
2178,2714.01,2025-01-31 04:49:00,other_domestic,android,merchant,742,40,0,0
2179,2928.97,2025-01-31 23:02:23,other_domestic,ios,p2p,454,37,0,0
2180,1341.14,2025-02-21 14:38:16,other_domestic,ios,p2p,1065,0,0,0
2181,9866.64,2025-02-09 04:44:24,home_city,web,merchant,1444,79,0,0
2182,2181.01,2025-01-09 03:23:16,other_domestic,android,p2p,162,4,0,0
2183,407.49,2025-01-12 01:11:16,other_domestic,android,upi_autopay,279,22,0,0
2184,810.86,2025-01-21 11:55:29,home_city,ios,bill_payment,1148,31,0,0
2185,449.26,2025-01-06 02:25:46,home_city,web,merchant,524,43,0,0
2186,1833.29,2025-02-11 14:00:10,home_city,web,p2p,1642,44,0,0
2187,1640.17,2025-01-30 10:24:37,work_city,android,merchant,989,27,0,0
2188,1242.97,2025-01-03 15:15:23,home_city,android,merchant,1203,65,0,0
2189,9033.91,2025-01-25 04:58:48,home_city,ios,p2p,639,52,0,0
2190,2805.08,2025-02-19 03:29:10,work_city,android,p2p,1192,97,0,0
2191,3232.07,2025-02-24 02:25:07,other_domestic,android,merchant,469,38,0,0
2192,858.46,2025-02-27 02:17:39,other_domestic,android,p2p,890,0,0,0
2193,812.96,2025-02-25 01:44:06,other_domestic,android,p2p,42,1,0,0
2194,1862.07,2025-02-06 06:12:32,other_domestic,android,p2p,821,44,0,0
2195,2076.43,2025-02-25 19:12:37,work_city,android,p2p,1397,153,0,0
2196,409.51,2025-02-27 14:34:07,other_domestic,web,merchant,675,18,0,1
2197,1565.18,2025-02-08 06:00:31,home_city,ios,p2p,107,8,0,0
2198,1828.51,2025-01-25 22:21:37,other_domestic,android,merchant,1497,82,0,0
2199,1522.15,2025-02-27 18:15:55,other_domestic,ios,bill_payment,529,43,0,0
2200,943.21,2025-01-25 18:41:56,work_city,android,merchant,1176,32,0,0
2201,1174.23,2025-01-10 21:33:55,home_city,ios,merchant,1310,35,0,0
2202,1569.5,2025-01-07 17:53:49,home_city,ios,p2p,547,29,0,0
2203,1944.27,2025-02-04 22:57:46,home_city,android,p2p,537,58,0,0
2204,2933.15,2025-01-03 07:55:32,home_city,web,merchant,945,129,0,0
2205,4292.76,2025-01-08 20:32:52,home_city,android,bill_payment,849,23,0,0
2206,1428.7,2025-01-15 02:40:51,home_city,ios,bill_payment,212,5,0,0
2207,1255.23,2025-02-01 07:12:12,home_city,web,p2p,150,4,0,0
2208,2566.05,2025-01-29 21:24:23,other_domestic,ios,p2p,84,4,0,0
2209,2947.39,2025-01-31 03:12:05,work_city,android,merchant,576,31,0,0
2210,1277.47,2025-01-31 12:01:13,other_domestic,android,upi_autopay,249,6,0,0
2211,3402.67,2025-03-01 08:10:23,home_city,android,upi_autopay,1382,151,0,0
2212,3958.69,2025-01-14 02:24:44,home_city,android,upi_autopay,1583,86,0,0
2213,5081.44,2025-01-29 05:39:44,home_city,android,p2p,1452,0,0,0
2214,7499.99,2025-02-06 12:50:21,other_domestic,android,bill_payment,470,12,0,0
2215,904.03,2025-01-17 15:08:12,home_city,android,p2p,609,50,0,0
2216,1828.26,2025-01-11 16:12:35,work_city,android,p2p,1757,48,0,0
2217,1824.43,2025-01-03 03:09:19,home_city,android,merchant,244,20,0,0
2218,1671.61,2025-01-20 07:40:39,home_city,ios,p2p,618,50,0,0
2219,1075.55,2025-01-16 02:29:58,home_city,android,p2p,811,44,0,0
2220,550.9,2025-01-12 00:13:19,work_city,ios,p2p,748,61,0,0
2221,1947.19,2025-01-17 09:22:23,home_city,ios,p2p,1716,94,0,0
2222,977.81,2025-02-11 14:55:06,other_domestic,android,p2p,1482,81,0,0
2223,1936.8,2025-02-19 08:53:57,home_city,android,merchant,1793,49,0,0
2224,957.92,2025-01-31 00:57:44,home_city,ios,p2p,409,0,0,0
2225,750.15,2025-01-04 05:16:44,home_city,android,merchant,124,6,0,0
2226,2180.78,2025-02-14 10:23:13,international,android,merchant,1659,136,1,0
2227,2040.07,2025-01-10 08:32:16,work_city,ios,p2p,253,6,0,0
2228,2873.9,2025-01-04 19:47:40,work_city,ios,bill_payment,1192,65,0,0
2229,10390.96,2025-02-04 14:21:05,work_city,android,p2p,1625,133,0,0
2230,2257.09,2025-01-26 23:58:20,other_domestic,android,bill_payment,114,0,0,0
2231,2665.28,2025-01-19 04:12:43,home_city,ios,upi_autopay,1132,62,0,0
2232,763.53,2025-02-28 08:53:14,other_domestic,android,bill_payment,1745,95,0,0
2233,645.79,2025-01-06 02:05:46,other_domestic,ios,merchant,1752,0,0,0
2234,6414.16,2025-01-04 00:28:58,home_city,android,merchant,525,43,0,0
2235,863.69,2025-02-05 22:10:31,home_city,android,p2p,470,38,0,0
2236,784.34,2025-01-26 11:49:46,work_city,android,bill_payment,424,11,0,0
2237,1752.36,2025-02-18 15:50:07,home_city,ios,p2p,1090,119,0,0
2238,1682.18,2025-01-03 06:37:50,home_city,android,merchant,1639,44,0,0
2239,878.31,2025-01-26 01:14:12,home_city,web,p2p,1664,0,0,0
2240,1416.61,2025-01-09 21:25:35,home_city,ios,merchant,594,16,0,1
2241,4834.34,2025-01-03 15:48:07,other_domestic,ios,merchant,942,77,0,0
2242,948.81,2025-01-28 17:04:33,work_city,ios,p2p,1319,72,0,0
2243,592.92,2025-02-14 12:48:04,work_city,android,p2p,1233,135,0,0
2244,3843.25,2025-01-10 09:42:13,work_city,android,merchant,63,6,0,0
2245,2680.71,2025-02-20 10:08:04,home_city,android,upi_autopay,1617,88,0,0
2246,1100.57,2025-02-01 18:17:19,work_city,android,p2p,1680,138,0,0
2247,509.93,2025-01-29 05:27:15,other_domestic,android,merchant,1162,95,0,0
2248,996.55,2025-02-25 08:11:20,home_city,ios,merchant,747,61,0,0
2249,1730.62,2025-01-20 07:22:42,work_city,ios,p2p,1444,0,0,0
2250,4594.14,2025-01-13 12:31:20,other_domestic,android,p2p,326,17,0,0
2251,788.97,2025-02-17 23:13:24,work_city,android,merchant,405,22,0,0
2252,1689.83,2025-01-07 22:08:48,home_city,ios,p2p,1790,98,0,0
2253,3102.97,2025-02-22 13:04:31,home_city,ios,bill_payment,639,52,0,1
2254,269.07,2025-02-19 04:48:13,work_city,web,p2p,1353,185,0,0
2255,4134.12,2025-02-28 22:34:11,other_domestic,android,merchant,732,40,0,0
2256,702.07,2025-01-28 07:30:48,other_domestic,android,p2p,1448,39,0,0
2257,2358.06,2025-02-07 08:33:06,work_city,ios,merchant,1466,120,0,0
2258,2202.5,2025-02-22 21:15:15,home_city,android,p2p,914,150,0,0
2259,4305.59,2025-01-08 06:19:11,other_domestic,ios,p2p,694,0,0,0
2260,2809.44,2025-01-19 11:05:06,work_city,android,merchant,1256,0,0,0
2261,269.93,2025-01-29 22:00:08,international,android,merchant,373,10,1,0
2262,965.05,2025-02-07 07:37:45,other_domestic,android,merchant,531,43,0,0
2263,2019.42,2025-02-10 14:59:00,home_city,ios,p2p,90,14,0,0
2264,1546.91,2025-02-25 00:53:42,work_city,android,p2p,946,77,0,0
2265,2649.4,2025-01-30 23:53:39,work_city,ios,p2p,1173,96,0,0
2266,3399.87,2025-01-11 10:03:17,home_city,ios,p2p,695,19,0,0
2267,2941.75,2025-01-12 16:05:12,work_city,ios,p2p,1367,149,0,0
2268,1523.22,2025-02-18 12:00:51,home_city,web,p2p,776,42,0,0
2269,412.79,2025-01-28 10:24:55,home_city,ios,merchant,382,31,0,1
2270,1255.91,2025-02-07 09:45:07,other_domestic,ios,p2p,8,5,0,0
2271,2522.72,2025-02-03 00:25:35,home_city,android,p2p,1554,85,0,0
2272,755.7,2025-02-18 06:39:32,other_domestic,ios,merchant,1479,162,0,0
2273,2995.96,2025-01-14 09:08:08,work_city,web,merchant,821,44,0,0
2274,3739.53,2025-01-11 08:51:32,other_domestic,ios,merchant,398,10,0,0
2275,2001.18,2025-02-14 06:33:53,other_domestic,android,p2p,1079,0,0,0
2276,155.86,2025-01-27 15:25:07,other_domestic,android,merchant,864,71,0,0
2277,650.36,2025-02-18 19:53:57,home_city,ios,p2p,643,35,0,0
2278,8175.94,2025-01-08 21:23:26,international,web,merchant,1202,0,1,0
2279,1167.67,2025-01-17 23:20:04,home_city,android,bill_payment,418,11,0,0
2280,369.7,2025-02-27 15:35:31,other_domestic,web,merchant,63,3,0,0
2281,4857.11,2025-02-20 09:51:52,work_city,android,bill_payment,302,0,0,0
2282,1827.46,2025-01-04 15:30:28,home_city,android,p2p,625,0,0,0
2283,4376.27,2025-02-19 03:10:37,work_city,web,p2p,1510,0,0,0
2284,2256.49,2025-01-04 19:36:17,work_city,web,p2p,482,0,0,0
2285,2609.33,2025-01-08 12:50:21,home_city,android,p2p,1754,0,0,0
2286,2417.3,2025-02-23 03:57:48,home_city,web,p2p,243,13,0,0
2287,3158.94,2025-01-08 10:13:11,home_city,ios,bill_payment,1822,99,0,0
2288,11180.7,2025-01-19 07:13:34,international,ios,p2p,1484,121,1,0
2289,3931.61,2025-01-09 08:23:22,work_city,ios,bill_payment,125,10,0,0
2290,510.67,2025-02-05 01:12:51,home_city,android,bill_payment,988,81,0,0
2291,2584.61,2025-01-04 00:23:07,other_domestic,android,merchant,1242,68,0,0
2292,4506.09,2025-01-18 08:23:28,work_city,android,bill_payment,833,45,0,0
2293,4732.27,2025-01-20 07:14:24,other_domestic,android,p2p,1791,49,0,0
2294,1285.26,2025-02-08 23:58:18,work_city,android,bill_payment,242,6,0,0
2295,4591.47,2025-01-30 06:18:06,home_city,android,merchant,984,0,0,0
2296,3797.86,2025-01-12 07:54:12,home_city,android,merchant,938,0,0,1
2297,14157.7,2025-01-28 21:57:54,other_domestic,android,merchant,1113,60,0,0
2298,992.27,2025-01-28 20:38:04,other_domestic,android,bill_payment,488,13,0,0
2299,1204.81,2025-01-22 01:21:51,other_domestic,android,bill_payment,889,48,0,0
2300,1415.31,2025-02-02 02:03:31,home_city,android,p2p,231,12,0,0
2301,1221.48,2025-01-20 02:16:46,other_domestic,android,p2p,225,6,0,0
2302,887.12,2025-01-21 11:01:59,home_city,ios,p2p,961,26,0,0
2303,198.32,2025-02-17 13:44:30,work_city,ios,bill_payment,1340,36,0,0
2304,1276.96,2025-01-16 08:26:06,home_city,ios,p2p,1244,0,0,0
2305,2429.61,2025-01-20 00:18:40,other_domestic,ios,merchant,1745,47,0,0
2306,1218.56,2025-01-09 04:50:16,international,web,p2p,104,2,1,1
2307,8504.11,2025-02-11 14:45:01,home_city,ios,bill_payment,791,130,0,0
2308,1827.49,2025-02-12 08:56:24,other_domestic,android,bill_payment,103,14,0,0
2309,5078.76,2025-02-10 02:57:54,work_city,android,merchant,658,18,0,0
2310,2228.62,2025-01-11 15:37:50,home_city,ios,p2p,1348,73,0,0
2311,3502.13,2025-01-28 14:43:15,home_city,ios,bill_payment,1085,208,0,0
2312,2260.62,2025-01-18 11:46:02,other_domestic,ios,p2p,378,31,0,0
2313,5404.72,2025-02-15 22:33:52,home_city,android,merchant,128,3,0,0
2314,1890.79,2025-01-21 20:15:50,home_city,web,bill_payment,281,15,0,0
2315,2688.92,2025-01-25 00:57:16,other_domestic,android,merchant,771,42,0,0
2316,2423.74,2025-01-28 21:43:07,work_city,web,bill_payment,1755,48,0,0
2317,1435.65,2025-02-15 01:11:26,other_domestic,android,p2p,712,78,0,0
2318,2499.85,2025-02-12 11:33:55,work_city,android,merchant,329,18,0,0
2319,10802.24,2025-02-19 21:38:25,work_city,android,bill_payment,485,39,0,0
2320,1456.34,2025-01-26 23:33:41,other_domestic,android,merchant,1249,0,0,0
2321,2528.98,2025-02-19 00:32:30,home_city,android,bill_payment,507,27,0,0
2322,4945.45,2025-02-22 01:43:42,home_city,ios,bill_payment,1487,122,0,0
2323,4501.67,2025-02-01 05:47:27,work_city,android,p2p,70,3,0,0
2324,1825.07,2025-02-10 06:37:55,international,android,p2p,600,49,1,1
2325,268.62,2025-02-24 06:42:24,home_city,android,merchant,463,12,0,0
2326,2733.57,2025-02-20 10:00:03,international,ios,bill_payment,845,69,1,1
2327,306.26,2025-01-17 07:39:06,other_domestic,android,bill_payment,723,19,0,0
2328,5860.26,2025-02-12 13:59:05,work_city,android,p2p,1011,110,0,0
2329,2070.57,2025-01-27 20:29:43,home_city,ios,merchant,601,32,0,0
2330,4022.82,2025-01-09 13:06:08,home_city,android,merchant,366,10,0,0
2331,878.58,2025-01-23 07:57:58,work_city,web,p2p,1175,96,0,0
2332,522.17,2025-02-28 13:37:53,home_city,android,merchant,540,59,0,0
2333,2227.43,2025-02-27 14:53:25,home_city,ios,upi_autopay,1599,131,0,0
2334,1760.08,2025-02-17 21:30:36,home_city,ios,merchant,1757,0,0,0
2335,1220.2,2025-03-01 22:44:16,international,android,p2p,422,11,1,0
2336,1934.74,2025-02-04 06:39:41,home_city,ios,merchant,499,13,0,0
2337,16546.81,2025-02-15 22:02:18,work_city,android,p2p,1738,142,0,0
2338,3524.95,2025-01-10 19:36:16,home_city,android,merchant,1482,81,0,0
2339,4186.41,2025-01-18 03:04:34,home_city,ios,bill_payment,817,134,0,0
2340,3551.59,2025-01-11 13:23:31,home_city,web,merchant,977,0,0,0
2341,5905.09,2025-02-26 03:39:10,other_domestic,android,bill_payment,443,24,0,0
2342,1553.0,2025-02-06 11:46:18,work_city,ios,merchant,1178,96,0,0
2343,349.39,2025-02-25 01:04:23,home_city,android,p2p,1711,46,0,0
2344,1554.84,2025-01-25 07:11:09,other_domestic,android,merchant,835,45,0,0
2345,3461.26,2025-01-25 14:06:50,home_city,android,merchant,793,21,0,1
2346,832.27,2025-02-10 07:17:51,other_domestic,ios,p2p,1074,88,0,0
2347,1570.12,2025-02-04 00:14:30,home_city,ios,p2p,1498,82,0,0
2348,1039.59,2025-01-23 09:19:24,other_domestic,android,merchant,986,108,0,0
2349,6012.67,2025-01-20 12:59:17,international,web,p2p,807,88,1,0
2350,3293.04,2025-01-31 18:19:27,other_domestic,ios,p2p,879,48,0,0
2351,3044.93,2025-01-05 03:16:29,home_city,android,p2p,24,3,0,0
2352,2972.86,2025-01-12 11:26:29,work_city,android,upi_autopay,1465,80,0,0
2353,1754.96,2025-01-03 04:46:12,other_domestic,android,p2p,651,89,0,0
2354,2117.61,2025-01-10 03:41:31,work_city,android,merchant,1606,44,0,0
2355,700.54,2025-01-12 02:55:38,home_city,android,p2p,677,18,0,0
2356,314.46,2025-01-05 18:14:12,work_city,android,p2p,467,0,0,0
2357,2038.69,2025-01-04 22:04:07,home_city,android,p2p,1614,88,0,0
2358,2343.01,2025-02-19 15:55:16,work_city,android,p2p,248,20,0,0
2359,4757.19,2025-01-11 09:04:47,home_city,ios,p2p,1419,38,0,0
2360,6355.45,2025-02-03 22:46:54,work_city,ios,p2p,1480,121,0,1
2361,6348.66,2025-01-06 11:55:54,home_city,web,merchant,405,22,0,0
2362,813.69,2025-02-26 12:42:21,home_city,ios,p2p,387,42,0,0
2363,1364.02,2025-01-15 15:13:42,home_city,android,p2p,608,16,0,0
2364,2655.18,2025-02-14 15:42:22,international,android,p2p,1580,86,1,0
2365,13705.11,2025-02-08 11:48:42,work_city,android,bill_payment,629,34,0,0
2366,5908.1,2025-02-16 11:30:14,work_city,web,p2p,188,15,0,0
2367,4427.18,2025-02-07 07:37:48,other_domestic,android,merchant,740,20,0,0
2368,1325.8,2025-01-31 16:20:19,work_city,android,merchant,166,9,0,0
2369,891.98,2025-02-16 16:08:11,home_city,ios,p2p,972,79,0,0
2370,3398.63,2025-02-18 10:28:00,work_city,android,p2p,332,0,0,0
2371,749.55,2025-01-23 17:05:24,home_city,web,merchant,509,27,0,0
2372,1494.06,2025-02-26 03:18:30,work_city,android,bill_payment,22,4,0,0
2373,1649.42,2025-03-01 09:59:20,home_city,android,bill_payment,38,0,0,0
2374,6466.11,2025-02-13 23:40:49,international,web,p2p,1364,149,1,0
2375,1361.36,2025-02-25 17:36:28,work_city,android,p2p,1684,92,0,0
2376,256.88,2025-01-07 17:17:19,home_city,android,p2p,725,39,0,0
2377,2706.89,2025-02-02 20:43:02,work_city,ios,p2p,34,1,0,0
2378,1033.58,2025-02-09 14:36:25,home_city,ios,upi_autopay,1725,189,0,0
2379,1870.77,2025-02-25 15:54:07,home_city,android,p2p,747,61,0,0
2380,1686.88,2025-01-08 11:33:14,other_domestic,android,p2p,667,0,0,0
2381,1452.49,2025-02-18 19:49:46,other_domestic,android,p2p,1446,198,0,0
2382,3402.52,2025-01-05 17:04:27,other_domestic,android,bill_payment,1283,35,0,0
2383,530.44,2025-01-22 12:33:54,work_city,android,p2p,1347,73,0,0
2384,1195.58,2025-02-11 03:02:33,home_city,android,p2p,1247,34,0,0
2385,3125.13,2025-01-18 19:20:38,home_city,ios,p2p,35,3,0,0
2386,1106.25,2025-02-20 07:49:36,work_city,android,p2p,593,32,0,0
2387,499.17,2025-02-25 08:36:59,work_city,android,p2p,1235,67,0,0
2388,3086.66,2025-01-10 02:59:34,home_city,android,bill_payment,1629,89,0,0
2389,4440.29,2025-01-16 05:12:32,home_city,android,merchant,1155,31,0,0
2390,1744.12,2025-01-05 03:01:28,home_city,android,merchant,726,19,0,0
2391,376.65,2025-02-12 02:20:21,home_city,web,p2p,1629,0,0,0
2392,3180.44,2025-02-23 00:30:44,home_city,android,p2p,1006,110,0,0
2393,479.19,2025-02-06 07:04:23,home_city,ios,merchant,241,19,0,0
2394,2314.71,2025-01-08 18:08:29,work_city,ios,p2p,727,79,0,0
2395,888.94,2025-01-11 20:43:59,home_city,ios,merchant,1544,0,0,0
2396,714.89,2025-01-03 05:27:19,home_city,ios,merchant,795,65,0,0
2397,1269.62,2025-01-30 10:10:21,work_city,ios,p2p,1006,110,0,0
2398,1561.44,2025-02-13 19:58:05,other_domestic,android,p2p,100,10,0,0
2399,1079.91,2025-01-10 16:57:54,home_city,android,bill_payment,1201,32,0,0
2400,2895.64,2025-02-20 21:42:23,home_city,ios,bill_payment,566,15,0,0
2401,1265.4,2025-01-16 10:05:28,work_city,android,p2p,170,4,0,0
2402,3960.61,2025-01-31 04:02:44,home_city,android,p2p,1730,47,0,0
2403,2264.11,2025-02-10 03:26:14,home_city,ios,merchant,747,20,0,0
2404,1034.79,2025-02-02 17:00:45,work_city,android,merchant,1517,83,0,0
2405,904.38,2025-01-29 00:37:49,home_city,android,p2p,1279,70,0,0
2406,483.96,2025-01-21 11:02:50,other_domestic,ios,bill_payment,1606,88,0,0
2407,2281.5,2025-01-26 08:28:44,other_domestic,android,bill_payment,790,86,0,0
2408,1361.48,2025-01-15 22:03:18,home_city,ios,p2p,1301,106,0,0
2409,271.03,2025-01-18 23:57:23,home_city,ios,p2p,1710,93,0,0
2410,1177.83,2025-02-15 11:37:33,international,android,p2p,1192,97,1,0
2411,879.34,2025-02-22 13:55:24,work_city,android,bill_payment,1208,66,0,0
2412,6377.57,2025-02-20 09:05:34,international,web,merchant,1640,89,1,0
2413,463.02,2025-01-20 18:38:42,other_domestic,android,bill_payment,647,17,0,0
2414,570.73,2025-01-20 07:04:10,home_city,web,merchant,982,107,0,0
2415,4393.91,2025-01-04 17:51:52,home_city,android,merchant,1332,36,0,0
2416,5352.99,2025-01-17 21:41:12,home_city,android,p2p,1671,45,0,0
2417,996.27,2025-02-05 04:07:14,other_domestic,ios,p2p,1455,119,0,0
2418,1090.43,2025-01-17 05:25:41,home_city,android,bill_payment,758,83,0,0
2419,2960.13,2025-02-14 09:04:36,work_city,android,p2p,1437,0,0,0
2420,280.99,2025-01-04 19:51:54,work_city,ios,upi_autopay,1091,59,0,0
2421,407.91,2025-01-25 15:22:58,other_domestic,android,p2p,832,68,0,0
2422,1444.35,2025-01-17 04:39:37,other_domestic,android,merchant,861,70,0,0
2423,6247.35,2025-01-30 08:49:57,home_city,ios,merchant,1385,0,0,0
2424,1275.91,2025-01-02 15:26:29,home_city,android,p2p,35,1,0,0
2425,1960.1,2025-01-26 23:09:13,work_city,ios,merchant,1733,142,0,0
2426,4478.45,2025-02-17 10:49:32,other_domestic,android,bill_payment,363,39,0,0
2427,9754.73,2025-02-21 01:47:19,other_domestic,ios,p2p,1268,69,0,0
2428,1139.7,2025-01-16 02:30:38,work_city,android,p2p,1693,185,0,0
2429,1783.85,2025-01-26 00:41:25,other_domestic,web,merchant,381,20,0,0
2430,7767.04,2025-02-11 03:01:20,home_city,android,merchant,1091,0,0,0
2431,534.99,2025-01-28 09:54:05,home_city,web,bill_payment,980,80,0,0
2432,4113.65,2025-02-02 06:45:22,other_domestic,ios,p2p,85,0,0,0
2433,800.59,2025-01-21 07:13:28,work_city,ios,p2p,1179,0,0,0
2434,1962.51,2025-02-20 18:23:58,other_domestic,android,p2p,1765,96,0,0
2435,1489.07,2025-02-07 11:27:04,home_city,android,upi_autopay,1628,0,0,0
2436,840.16,2025-02-27 17:29:40,work_city,android,bill_payment,1693,0,0,0
2437,823.46,2025-02-16 13:00:23,home_city,ios,merchant,891,73,0,0
2438,2255.51,2025-01-23 04:55:22,home_city,android,p2p,1299,35,0,0
2439,4009.54,2025-01-20 22:45:29,home_city,android,bill_payment,433,23,0,0
2440,1629.8,2025-01-06 11:25:43,other_domestic,android,p2p,517,28,0,0
2441,1912.35,2025-02-07 20:03:56,home_city,android,p2p,1699,46,0,0
2442,2855.32,2025-02-14 02:19:39,home_city,android,p2p,539,0,0,0
2443,831.06,2025-01-22 20:23:17,home_city,android,merchant,1319,36,0,1
2444,3267.41,2025-01-02 17:10:57,home_city,android,p2p,1579,129,0,0
2445,3482.39,2025-02-19 05:59:58,work_city,android,p2p,1148,157,0,0
2446,14514.47,2025-01-14 19:02:21,work_city,android,merchant,111,0,0,0
2447,1338.25,2025-02-04 17:49:19,work_city,android,merchant,1734,95,0,0
2448,1253.3,2025-01-04 21:26:39,home_city,web,p2p,433,11,0,0
2449,3344.84,2025-01-04 05:01:59,work_city,android,p2p,1808,148,0,0
2450,3481.73,2025-02-23 21:15:28,home_city,ios,merchant,304,16,0,0
2451,1178.42,2025-02-10 18:17:23,work_city,android,p2p,632,17,0,0
2452,1309.59,2025-01-01 08:06:33,other_domestic,ios,p2p,1307,35,0,1
2453,2787.51,2025-01-07 08:24:35,work_city,android,upi_autopay,98,2,0,0
2454,932.56,2025-01-30 06:06:31,international,ios,merchant,697,19,1,0
2455,1301.89,2025-02-10 11:26:30,home_city,ios,p2p,1644,225,0,0
2456,1942.39,2025-01-26 21:31:05,other_domestic,ios,merchant,1671,0,0,0
2457,4010.82,2025-02-22 20:06:16,other_domestic,android,merchant,989,27,0,0
2458,1114.68,2025-02-09 03:30:15,work_city,ios,p2p,1465,0,0,0
2459,414.09,2025-02-06 03:09:05,work_city,android,merchant,1448,39,0,0
2460,390.22,2025-01-18 01:25:27,home_city,android,merchant,1797,0,0,0
2461,660.15,2025-02-10 14:44:14,other_domestic,ios,p2p,789,43,0,0
2462,632.36,2025-02-22 07:32:30,work_city,ios,p2p,546,59,0,0
2463,1597.69,2025-01-03 18:15:36,work_city,ios,p2p,1601,87,0,0
2464,698.47,2025-02-14 18:14:49,home_city,ios,merchant,867,23,0,0
2465,1030.5,2025-02-22 04:44:42,home_city,ios,merchant,1093,29,0,0
2466,973.34,2025-01-26 16:39:38,international,android,bill_payment,1204,164,1,0
2467,1271.04,2025-02-15 18:20:53,home_city,android,p2p,1462,40,0,0
2468,5208.27,2025-01-22 23:41:21,home_city,android,merchant,1778,48,0,1
2469,3070.38,2025-01-12 17:20:39,home_city,android,merchant,673,92,0,0
2470,1831.52,2025-02-18 08:37:43,work_city,ios,p2p,629,34,0,0
2471,1250.35,2025-01-19 23:59:35,other_domestic,android,upi_autopay,1605,131,0,0
2472,1278.46,2025-02-15 06:37:13,international,ios,p2p,597,16,1,1
2473,2350.06,2025-01-19 19:19:38,work_city,android,merchant,1186,0,0,0
2474,2885.16,2025-01-24 09:04:37,home_city,android,bill_payment,1144,94,0,0
2475,874.72,2025-02-11 22:26:26,home_city,web,merchant,800,0,0,0
2476,1861.59,2025-01-21 18:46:26,home_city,android,merchant,1214,166,0,0
2477,355.92,2025-02-18 14:23:32,work_city,android,p2p,1315,144,0,0
2478,2141.73,2025-01-03 05:08:35,international,ios,merchant,345,18,1,0
2479,3326.64,2025-01-01 04:31:21,home_city,android,p2p,341,18,0,0
2480,1445.12,2025-01-05 22:44:45,home_city,android,merchant,829,113,0,0
2481,7732.76,2025-01-16 19:14:24,work_city,ios,merchant,1571,86,0,0
2482,893.38,2025-01-04 12:18:04,work_city,android,p2p,689,18,0,0
2483,2151.57,2025-01-23 21:03:27,work_city,web,merchant,855,46,0,0
2484,1756.96,2025-01-02 18:47:43,work_city,ios,p2p,769,0,0,0
